,movie_id,movie_title,overview,popularity,rating,tagline,runtime,revenue,release_date,vote_count,budget,genres,production_companies
206,278,The Shawshank Redemption,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",125.75,8.7,Fear can hold you prisoner. Hope can set you free.,142,28341469,1994-09-23,24445,25000000,"['Drama', 'Crime']",['Castle Rock Entertainment']
207,762430,Retribution,"When a mysterious caller puts a bomb under his car seat, Matt Turner begins a high-speed chase across the city to complete a specific series of tasks. With his kids trapped in the backseat and a bomb that will explode if they get out of the car, an everyday commute becomes a twisted game of life or death as Matt follows the stranger’s increasingly dangerous instructions in a race against time to save his family.",119.1,5.6,All roads lead to the truth.,91,0,2023-08-23,9,0,"['Action', 'Thriller', 'Crime', 'Drama']","['StudioCanal', 'The Picture Company', 'Ombra Films', 'Lionsgate']"
208,346364,It,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",134.8,7.242,You’ll float too,135,701800000,2017-09-06,17929,40000000,"['Horror', 'Fantasy']","['New Line Cinema', 'Vertigo Entertainment', 'Lin Pictures', 'KatzSmith Productions']"
209,49530,In Time,"In the not-too-distant future the aging gene has been switched off. To avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. The rich can live forever, while the rest try to negotiate for their immortality. A poor young man who comes into a fortune of time, though too late to help his mother from dying. He ends up on the run from a corrupt police force known as 'time keepers'.",120.75,6.953,Time Is Power,109,173930596,2011-10-27,10469,40000000,"['Action', 'Thriller', 'Science Fiction']","['New Regency Pictures', 'Strike Entertainment']"
210,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",125.4,7.125,Evil Has Reigned For 100 Years...,143,745013115,2005-12-07,9737,180000000,"['Adventure', 'Family', 'Fantasy']","['Walt Disney Pictures', 'Walden Media', 'C.S. Lewis Company']"
211,410119,足本玉蒲團,"Before Michael Mak’s Sex And Zen became a cult favourite in the ’90s, there was Ho Fan’s Yu Pui Tsuen (The Carnal Prayer Mat, 1987). But without sex bomb Amy Yip, coarse humour or lesbian love affairs, Yu Pui Tsuen had to rely on the nudity and sex from his cast of relative unknowns to save the day.  When a young man dreams that he drowns after a night of carnal passion, he asks a buddhist monk to translate the experience for him. The monk replies that the dream is a warning not to indulge the pleasures of the flesh to excess, but the man ignores his advice, marrying a virgin and making love to her constantly. However, after several torrid affairs, the man begins to realise the sagacity of the monk's warning.",125.56,6.2,,90,0,1987-10-15,3,0,"['Drama', 'Fantasy', 'Romance']",[]
212,675,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",138.5,7.688,Evil Must Be Confronted.,138,938212738,2007-06-28,18061,150000000,"['Adventure', 'Fantasy', 'Mystery']","['Warner Bros. Pictures', 'Heyday Films']"
213,1017138,[REC]: terror sin pausa,"The horror film [REC] — directed by Jaume Balagueró and Paco Plaza, and released in 2007 — was an unprecedented triumph for Spanish fantasy cinema. Fifteen years later, those responsible for the creation and worldwide success of this cinematic milestone decode its keys and resurrect the myth.",127.3,6.3,The documentary about the most profitable Spanish horror franchise of all times,105,0,2022-10-28,3,0,['Documentary'],"['Filmax', 'Volta Producción']"
214,974834,American Girl: Corinne Tan,"13-year-old Corrine deals with her parents' recent divorce while everyone else is already adapted to their new roles as a blended family, challenging herself to train a rambunctious puppy as she discovers her new purpose.",129.6,6.4,,60,0,2023-07-28,5,0,"['Family', 'Drama']","['MarVista Entertainment', 'Mattel Television']"
215,848730,Los bastardos,,135.5,6.094,,0,0,2023-03-30,16,0,"['Action', 'Thriller', 'Crime', 'Drama']",[]
216,876792,劇場版 転生したらスライムだった件 紅蓮の絆編,"A long-running conspiracy is swirling over a mysterious power wielded by the Queen in Raja, a small country west of Tempest. When a slime who evolved into a Demon Lord named Rimuru Tempest crosses paths with Hiiro, a survivor of the Ogre race, an incredible adventure packed with new characters begins. The power of bonds will be put to the test!",110.8,7.645,The power of bonds will be put to the test!,108,11426555,2022-11-25,262,0,"['Animation', 'Fantasy', 'Adventure']","['8bit', 'Bandai Namco Filmworks', 'Magic Capsule', 'Sony Music Solutions', 'Bandai Spirits', 'Kodansha', 'MICRO MAGAZINE', 'Bandai Namco Music Live', 'Nippon BS Broadcasting', 'ADK Marketing Solutions', 'Nippon Television Network Corporation', 'Lantis']"
217,820525,After Everything,"Besieged by writer’s block and the crushing breakup with Tessa, Hardin travels to Portugal in search of a woman he wronged in the past – and to find himself. Hoping to win back Tessa, he realizes he needs to change his ways before he can make the ultimate commitment.",129.9,0.0,,0,0,2023-09-13,0,14000000,"['Romance', 'Drama']","['Voltage Pictures', 'Wattpad']"
218,597,Titanic,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",110.4,7.9,Nothing on Earth could come between them.,194,2264162353,1997-11-18,23471,200000000,"['Drama', 'Romance']","['Paramount', '20th Century Fox', 'Lightstorm Entertainment']"
219,438148,Minions: The Rise of Gru,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",129.0,7.39,A villain will rise.,87,939628210,2022-06-29,3010,85000000,"['Animation', 'Comedy', 'Family']","['Universal Pictures', 'Illumination']"
220,1102776,AKA,A steely special ops agent finds his morality put to the test when he infiltrates a crime syndicate and unexpectedly bonds with the boss' young son.,114.3,6.977,,122,0,2023-04-28,490,0,"['Thriller', 'Action', 'Crime']","['Inoxy Films', 'Nolita']"
221,610150,ドラゴンボール超 スーパーヒーロー,"The Red Ribbon Army, an evil organization that was once destroyed by Goku in the past, has been reformed by a group of people who have created new and mightier Androids, Gamma 1 and Gamma 2, and seek vengeance against Goku and his family.",108.8,7.918,A super awakening and calamity is born.,99,86562140,2022-06-11,2522,0,"['Animation', 'Science Fiction', 'Action']","['Toei Animation', 'Shueisha', 'Fuji Television Network', 'Bandai Namco Entertainment', 'Bird Studios', 'Toei Company']"
222,698438,스와핑 : 완벽한 이웃,"Couple Jin-goo and Joo-hee have been experiencing a lover's slump after their marriage. Meanwhile, a new couple in the neighborhood, Hyun-jin and Yoo-jeong came to the other couple's house to introduce themselves. They're attracted with each other's husbands and wives, and in the end, crosses the line that is not supposed to be crossed within neighbors. After that day, two couples' passion intensifies...",81.06,4.7,Are you just going to keep on looking? Exciting partner change!,71,0,2019-11-04,3,0,['Romance'],[]
223,13,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",112.56,8.48,The world will never be the same once you've seen it through the eyes of Forrest Gump.,142,677387716,1994-06-23,25223,55000000,"['Comedy', 'Drama', 'Romance']","['Paramount', 'The Steve Tisch Company', 'Wendy Finerman Productions']"
224,994143,Skinamarink,"Two children wake up in the middle of the night to find their father is missing, and all the windows and doors in their home have vanished.",132.6,5.723,In this house...,100,1800000,2023-01-13,132,15000,['Horror'],['ERO Picture Company']
225,615777,Babylon,"A tale of outsized ambition and outrageous excess, tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films and to sound films in the late 1920s.",104.8,7.473,Always make a scene.,189,56351455,2022-12-22,2107,78000000,"['Drama', 'Comedy']","['Paramount', 'Marc Platt Productions', 'Material Pictures', 'C2 Motion Picture Group', 'Wild Chickens', 'Organism Pictures']"
226,791373,Zack Snyder's Justice League,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",115.5,8.195,Us united.,242,0,2021-03-18,9125,70000000,"['Action', 'Adventure', 'Fantasy']","['Warner Bros. Pictures', 'The Stone Quarry', 'Atlas Entertainment', 'Access Entertainment', 'Dune Entertainment', 'DC Films']"
227,663712,Terrifier 2,"After being resurrected by a sinister entity, Art the Clown returns to Miles County where he must hunt down and destroy a teenage girl and her younger brother on Halloween night.  As the body count rises, the siblings fight to stay alive while uncovering the true nature of Art's evil intent.",109.06,6.844,Who's laughing now?,138,15065239,2022-10-06,1349,250000,"['Horror', 'Thriller']","['Dark Age Cinema', 'Fuzz on the Lens Productions', 'Bloody Disgusting']"
228,778999,Sposa in rosso,,108.3,4.418,,120,0,2022-08-04,12,0,['Comedy'],"['Fenix Entertainment', 'Vision Distribution', 'Sky Italia']"
229,1082425,Miguel Wants to Fight,"In a neighborhood where fighting is stitched into the fabric of everyday life, Miguel has never found himself in one. However, when a combination of events turn his life upside down, Miguel and his friends enter into a series of misadventures.",85.5,6.5,He's pretty sure he's ready for this,75,0,2023-08-16,4,0,['Comedy'],['American High']
230,862,Toy Story,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",102.4,7.97,Hang on for the comedy that goes to infinity and beyond!,81,394400000,1995-10-30,17034,30000000,"['Animation', 'Adventure', 'Family', 'Comedy']",['Pixar']
231,109445,Frozen,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",113.2,7.246,Only the act of true love will thaw a frozen heart.,102,1274219009,2013-11-20,15434,150000000,"['Animation', 'Family', 'Adventure', 'Fantasy']","['Walt Disney Pictures', 'Walt Disney Animation Studios']"
232,585,"Monsters, Inc.","Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",107.8,7.836,We Scare Because We Care.,92,579707738,2001-11-01,17075,115000000,"['Animation', 'Comedy', 'Family']",['Pixar']
233,758009,Shotgun Wedding,"Darcy and Tom gather their families for the ultimate destination wedding but when the entire party is taken hostage, “’Til Death Do Us Part” takes on a whole new meaning in this hilarious, adrenaline-fueled adventure as Darcy and Tom must save their loved ones—if they don’t kill each other first.",111.3,6.34,Save the day.,101,4495365,2022-12-28,934,0,"['Action', 'Comedy', 'Romance']","['Mandeville Films', 'Nuyorican Productions']"
234,438695,Sing 2,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",121.56,7.92,Where will your dreams take you?,110,406000000,2021-12-01,3867,85000000,"['Animation', 'Family']","['Universal Pictures', 'Illumination']"
235,700391,65,"65 million years ago, the only 2 survivors of a spaceship from Somaris that crash-landed on Earth, must fend off dinosaurs to reach the escape vessel in time before an imminent asteroid strike threatens to destroy the planet.",108.56,6.14,"65 million years ago, prehistoric Earth had a visitor.",92,55000000,2023-03-02,1540,45000000,"['Science Fiction', 'Action', 'Adventure']","['Raimi Productions', 'Beck/Woods', 'Bron Studios', 'Columbia Pictures', 'TSG Entertainment']"
236,1107872,Dzień Matki,"Nina, a former NATO special operations agent living in hiding, has to use all her deadly skills to rescue her son who has been kidnapped by ruthless gangsters. Finding Max is a double opportunity for her. A chance to feel the adrenaline rush again, and an opportunity to get back into the life of the son she had to abandon years ago.",107.0,6.0,Don't mess with mother.,94,0,2023-05-24,179,0,"['Action', 'Thriller', 'Drama']",['Akson Studio']
237,631842,Knock at the Cabin,"While vacationing at a remote cabin, a young girl and her two fathers are taken hostage by four armed strangers who demand that the family make an unthinkable choice to avert the apocalypse. With limited access to the outside world, the family must decide what they believe before all is lost.",112.9,6.344,Save your family or save humanity. Make the choice.,100,54708659,2023-02-01,1747,20000000,"['Horror', 'Thriller', 'Mystery']","['Blinding Edge Pictures', 'Universal Pictures', 'FilmNation Entertainment', 'Wishmore', 'dentsu']"
238,676547,Prey for the Devil,"In response to a global rise in demonic possessions, the Catholic Church reopens exorcism schools to train priests in the Rite of Exorcism. On this spiritual battlefield, an unlikely warrior rises: a young nun, Sister Ann. Thrust onto the spiritual frontline with fellow student Father Dante, Sister Ann finds herself in a battle for the soul of a young girl and soon realizes the Devil has her right where he wants her.",119.3,7.08,It wants in.,93,37655699,2022-10-23,751,0,"['Horror', 'Thriller']","['Lionsgate', 'Gold Circle Films', 'Confluence Productions']"
239,106646,The Wolf of Wall Street,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",101.9,8.04,EARN. SPEND. PARTY.,180,392000000,2013-12-25,22064,100000000,"['Crime', 'Drama', 'Comedy']","['EMJAG Productions', 'Red Granite Pictures', 'Appian Way', 'Sikelia Productions']"
240,783675,THE FIRST SLAM DUNK,"Shohoku's “speedster” and point guard, Ryota Miyagi, always plays with brains and lightning speed, running circles around his opponents while feigning composure. In his second year of high school, Ryota plays with the Shohoku High School basketball team along with Sakuragi, Rukawa, Akagi, and Mitsui as they take the stage at the Inter-High School National Championship. And now, they are on the brink of challenging the reigning champions, Sannoh Kogyo High School.",116.44,7.8,,125,144891038,2022-12-03,170,0,"['Animation', 'Comedy', 'Drama']","['Toei Animation', 'Toei Company', 'DandeLion Animation Studio']"
241,436969,The Suicide Squad,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",114.9,7.56,They're dying to save the world.,132,168717425,2021-07-28,7598,185000000,"['Action', 'Comedy', 'Adventure']","['DC Films', 'Atlas Entertainment', 'The Safran Company', 'Warner Bros. Pictures']"
242,1865,Pirates of the Caribbean: On Stranger Tides,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",108.06,6.535,Live Forever Or Die Trying.,137,1045713802,2011-05-15,13037,379000000,"['Adventure', 'Action', 'Fantasy']","['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Moving Picture Company']"
243,637649,Wrath of Man,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",105.56,7.67,A one man army.,119,103966489,2021-04-22,4574,40000000,"['Action', 'Adventure', 'Crime', 'Thriller']","['Miramax', 'Metro-Goldwyn-Mayer', 'Toff Guy Films', 'Flic Films UK']"
244,666277,Past Lives,"Two childhood friends are separated after one’s family emigrates from South Korea. Two decades later, they are reunited in New York for one week as they confront notions of destiny, love and the choices that make a life.",121.2,7.7,,106,6000000,2023-06-02,73,0,"['Drama', 'Romance']","['A24', 'Killer Films', '2AM', 'CJ ENM']"
245,724495,The Woman King,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",109.7,7.754,Her reign begins.,135,97250903,2022-09-16,1678,50000000,"['Action', 'Drama', 'History']","['TriStar Pictures', 'JuVee Productions', 'Jack Blue Productions', 'Entertainment One', 'Welle Entertainment']"
246,1098110,Blood & Gold,"At the end of World War II, a German soldier is looking for his daughter while an SS troop is looking for a Jewish treasure.",94.7,6.62,,100,0,2023-04-21,252,0,"['Action', 'Drama', 'War']",['Rat Pack Filmproduktion']
247,72570,The Vow,"Happy young married couple Paige and Leo are, well, happy. Then a car accident puts Paige into a life-threatening coma. Upon awakening she has lost the previous five years of memories, including those of her beloved Leo, her wedding, a confusing relationship with her parents, or the ending of her relationship with her ex-fiance. Despite these complications, Leo endeavors to win her heart again and rebuild their marriage.",146.9,7.24,,104,196114570,2012-02-05,3771,30000000,"['Drama', 'Romance']","['Spyglass Entertainment', 'Screen Gems']"
248,537915,After,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",104.25,7.14,"After your first, life is never the same.",106,69497587,2019-04-11,7728,14000000,"['Romance', 'Drama']","['CalMaple Films', 'Wattpad', 'Offspring Entertainment', 'Diamond Film Productions', 'Voltage Pictures', 'Frayed Pages Entertainment']"
249,335984,Blade Runner 2049,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",94.3,7.543,The key to the future is finally unearthed.,164,259239658,2017-10-04,12220,150000000,"['Science Fiction', 'Drama']","['Torridon Films', '16:14 Entertainment', 'Scott Free Productions', 'Columbia Pictures', 'Alcon Entertainment', 'Thunderbird Entertainment', 'Warner Bros. Pictures']"
250,961323,Nimona,"A knight framed for a tragic crime teams with a scrappy, shape-shifting teen to prove his innocence.",116.2,7.992,A new hero takes shape.,101,0,2023-06-23,447,0,"['Animation', 'Adventure', 'Fantasy']","['Annapurna Pictures', 'DNEG']"
251,1081683,The Donor Party,"Follows Jaclyn who really wants a baby, and realizes she doesn't need a husband to be a mother after a messy divorce and wasted years of online dating, so she and her best friends create a plan to get her pregnant at a very special party.",117.9,4.9,,93,0,2023-03-03,20,0,['Comedy'],"['Indy Entertainment', 'Vertical Entertainment', 'BondIt Media Capital', 'LB Entertainment', 'Diamond Film Productions']"
252,112160,Chroniques sexuelles d'une famille d'aujourd'hui,Three generations of a French family open up about their sexual experiences and desires after young Romain is caught masturbating in his biology class.,124.4,4.98,,85,0,2012-05-09,249,0,"['Comedy', 'Drama']","['Toloda', 'Monkey Pack Films']"
253,796185,Les Trois Mousquetaires : D'Artagnan,"D'Artagnan, a spirited young Gascon, is left for dead after trying to save a noblewoman from being kidnapped. Once in Paris, he tries by all means to find his attackers, unaware that his quest will lead him to the very heart of a war where the future of France is at stake. Aided by King's Musketeers Athos, Porthos and Aramis, he faces the machinations of villainous Cardinal Richelieu and Milady de Winter, while falling in love with Constance, the Queen's confidante.",107.56,7.246,,121,31165459,2023-04-05,588,27500000,"['Action', 'Adventure', 'History', 'Drama']","['Pathé', 'Chapter 2', 'M6 Films', 'DeAPlaneta', 'Constantin Film', 'ZDF', 'uMedia']"
254,1129956,iNumber Number: Jozi Gold,"When an undercover cop is tasked with investigating a historic gold heist in Johannesburg, he’s forced to choose between his conscience and the law.",99.3,6.312,,113,0,2023-06-23,24,0,"['Crime', 'Action', 'Thriller']",[]
255,122917,The Hobbit: The Battle of the Five Armies,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",108.56,7.31,Witness the defining chapter of the Middle-Earth saga,144,956019788,2014-12-10,13206,250000000,"['Action', 'Adventure', 'Fantasy']","['Warner Bros. Pictures', 'WingNut Films', 'New Line Cinema', '3Foot7', 'Metro-Goldwyn-Mayer']"
256,1018494,Operation Seawolf,"During the last days of World War II, Germany, desperate for any last grasp to defeat the allied powers, looked to their last remaining weapons and soldiers. The German Navy and the last remaining U-Boats were formed together for one desperate last mission – a mission to attack the United States Homeland, known as Operation Seawolf. Captain Hans Kessler, a grizzled submarine commander from both World Wars, is called into service to make one mission a success and help turn the tide of the war.",115.06,5.965,Last mission to win this war.,86,23000,2022-10-07,83,15000,"['War', 'Thriller', 'Action', 'Adventure', 'Mystery', 'Science Fiction', 'Drama']",['Relis Pic']
257,875104,叶问宗师觉醒,"When a young Master Ip stops a kidnapping, he ignites a turf war with a ruthless human-trafficking ring. In retaliation, the gang kidnaps one of Ip Man's close friends, forcing him to face the group's brutal boxing champion head-on.",103.3,6.77,The legend begins,76,0,2023-05-05,59,0,"['Action', 'Adventure', 'History', 'Drama']",[]
258,22620,Scooby-Doo! The Mystery Begins,"Unjustly accused of staging a spooky practical joke complete with ghosts, Daphne, Velma, Fred and Shaggy are suspended from Coolsville High. To clear their names, they team up to solve the supernatural mystery…and head straight into nonstop laughs and adventure.",114.44,6.426,The greatest mystery is how it all began.,82,0,2009-09-12,634,0,"['Mystery', 'Comedy', 'Fantasy']",['Warner Premiere']
259,338953,Fantastic Beasts: The Secrets of Dumbledore,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",102.9,6.73,Return to the magic.,142,406950844,2022-04-06,3752,200000000,"['Fantasy', 'Adventure', 'Family']","['Warner Bros. Pictures', 'Heyday Films', 'Brazil Production Services']"
260,22,Pirates of the Caribbean: The Curse of the Black Pearl,"Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.",99.5,7.79,Prepare to be blown out of the water.,143,655011224,2003-07-09,19104,140000000,"['Adventure', 'Fantasy', 'Action']","['Walt Disney Pictures', 'Jerry Bruckheimer Films']"
261,425,Ice Age,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",101.5,7.348,They came. They thawed. They conquered.,81,383257136,2002-03-10,12211,59000000,"['Animation', 'Comedy', 'Family', 'Adventure']","['20th Century Fox Animation', '20th Century Fox', 'Blue Sky Studios']"
262,1151344,The List,"After her fiance sleeps with a celebrity on his free pass list, Abby Meyers, with nothing but five names and a fantasy shared by millions, sets out for Los Angeles to sleep with someone from hers.",143.5,7.37,"Don't get mad, get laid.",97,0,2023-08-12,23,0,"['Romance', 'Comedy']","['Nickel City Pictures', 'Universal Pictures']"
263,122,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",90.44,8.48,The eye of the enemy is moving.,201,1118888979,2003-12-01,22093,94000000,"['Adventure', 'Fantasy', 'Action']","['New Line Cinema', 'WingNut Films', 'The Saul Zaentz Company']"
264,8587,The Lion King,"A young lion prince is cast out of his pride by his cruel uncle, who claims he killed his father. While the uncle rules with an iron paw, the prince grows up beyond the Savannah, living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him, the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be?",110.6,8.26,Life's greatest adventure is finding your place in the Circle of Life.,89,763455561,1994-06-24,16866,45000000,"['Family', 'Animation', 'Drama']","['Walt Disney Pictures', 'Walt Disney Feature Animation']"
265,856289,封神第一部：朝歌风云,"Based on the most well-known classical fantasy novel of China, Fengshenyanyi, the trilogy is a magnificent eastern high fantasy epic that recreates the prolonged mythical wars between humans, immortals and monsters, which happened more than three thousand years ago.",102.06,7.684,,148,0,2023-07-20,27,139893400,"['Fantasy', 'War']","['北京京西文化旅游股份有限公司', 'Century Changshengtian Film (Beijing) Co., Ltd.', 'Tencent Penguin Pictures', '猫眼影业', '华夏电影发行有限责任公司']"
266,38757,Tangled,"When the kingdom's most wanted-and most charming-bandit Flynn Rider hides out in a mysterious tower, he's taken hostage by Rapunzel, a beautiful and feisty tower-bound teen with 70 feet of magical, golden hair. Flynn's curious captor, who's looking for her ticket out of the tower where she's been locked away for years, strikes a deal with the handsome thief and the unlikely duo sets off on an action-packed escapade, complete with a super-cop horse, an over-protective chameleon and a gruff gang of pub thugs.",99.06,7.598,They're taking adventure to new lengths.,100,592461732,2010-11-24,10464,260000000,"['Animation', 'Family']","['Walt Disney Animation Studios', 'Walt Disney Pictures']"
267,760741,Beast,"A recently widowed man and his two teenage daughters travel to a game reserve in South Africa. However, their journey of healing soon turns into a fight for survival when a bloodthirsty lion starts to stalk them.",95.3,6.742,Fight for family.,93,56000000,2022-08-11,1191,0,"['Thriller', 'Action', 'Horror', 'Adventure']","['RVK Studios', 'Will Packer Productions', 'Universal Pictures']"
268,613504,After We Collided,Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,105.0,7.2,Can love overcome the past?,105,42000000,2020-09-02,5016,0,"['Romance', 'Drama']","['Voltage Pictures', 'Offspring Entertainment', 'Frayed Pages Entertainment', 'Wattpad']"
269,808,Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",112.4,7.727,The greatest fairy tale never told.,90,487853320,2001-05-18,15650,60000000,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']","['DreamWorks Pictures', 'Pacific Data Images', 'DreamWorks Animation']"
270,760104,X,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.",103.4,6.746,Dying to show you a good time.,106,14779858,2022-03-17,2149,10000000,"['Horror', 'Mystery', 'Thriller']","['A24', 'Little Lamb Productions']"
271,629176,Samaritan,"Thirteen year old Sam Cleary suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 25 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.",111.1,6.78,25 years ago the world's greatest hero vanished.,102,0,2022-08-25,1724,100000000,"['Action', 'Crime', 'Fantasy', 'Science Fiction']","['Metro-Goldwyn-Mayer', 'Balboa Productions', 'Amazon Studios']"
272,138843,The Conjuring,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",106.6,7.543,Based on the true case files of the Warrens,112,320406242,2013-07-18,10583,13000000,"['Horror', 'Thriller']","['Evergreen Media Group', 'New Line Cinema', 'The Safran Company']"
273,718930,Bullet Train,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",105.56,7.492,The end of the line is just the beginning.,126,239268602,2022-08-03,4685,90000000,"['Action', 'Comedy', 'Thriller']","['87North Productions', 'Columbia Pictures']"
