movie_id,movie_title,overview,popularity,rating,tagline,runtime,revenue,release_date,vote_count,budget,genres,production_companies
787752,Fresh,"Frustrated by scrolling dating apps only to end up on lame, tedious dates, Noa takes a chance by giving her number to the awkwardly charming Steve after a produce-section meet-cute at the grocery store.",227,7.011,It’s not for everyone.,114,0,2022-03-03,1250,0,"['Horror', 'Thriller']","['Legendary Pictures', 'Hyperobject Industries']"
921636,The Out-Laws,"A straight-laced bank manager is about to marry the love of his life. When his bank is held up by infamous Ghost Bandits during his wedding week, he believes his future in-laws who just arrived in town, are the infamous Out-Laws.",220,6.174,Meeting the in-laws has never been this dangerous.,95,0,2023-07-07,449,0,"['Romance', 'Action', 'Comedy']",['Happy Madison Productions']
47964,A Good Day to Die Hard,"Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.",209,5.313,Yippee Ki-Yay Mother Russia,98,304654182,2013-02-06,6006,92000000,"['Action', 'Thriller']","['Mid Atlantic Films', 'Ingenious Media', 'Dune Entertainment', 'Big Screen Productions', 'Temple Hill Entertainment', 'TSG Entertainment', 'Giant Pictures', 'Origo Film Group', '20th Century Fox']"
406563,Insidious: The Last Key,"Parapsychologist Elise Rainier and her team travel to Five Keys, NM, to investigate a man’s claim of a haunting. Terror soon strikes when Rainier realizes that the house he lives in was her family’s old home.",213,6.276,Fear comes home.,103,167885588,2018-01-03,2646,10000000,"['Horror', 'Mystery', 'Thriller']","['Stage 6 Films', 'Blumhouse Productions', 'Universal Pictures', 'Solana Films']"
1059638,Pan Samochodzik i templariusze,"A well-known art historian, treasure hunter and owner of an unusual car stumbles upon a Templar treasure, which is the key to a great power that can upset the balance of good and evil in the world. Supported by friendly scouts, Mr. Car starts a big race against time and a hostile organization, the stake of which is the heritage of knightly orders.",222,6.238,,110,0,2023-07-12,105,0,['Adventure'],['Orphan Studio']
677179,Creed III,"After dominating the boxing world, Adonis Creed has thrived in his career and family life. When a childhood friend and former boxing prodigy, Damian Anderson, resurfaces after serving a long sentence in prison, he is eager to prove that he deserves his shot in the ring. The face-off between former friends is more than just a fight. To settle the score, Adonis must put his future on the line to battle Damian — a fighter with nothing to lose.",221,7.202,You can't run from your past.,116,275248615,2023-03-01,1925,75000000,"['Drama', 'Action']","['Metro-Goldwyn-Mayer', 'Proximity Media', 'Balboa Productions', 'Outlier Society Productions', 'Chartoff-Winkler Productions']"
594767,Shazam! Fury of the Gods,"Billy Batson and his foster siblings, who transform into superheroes by saying ""Shazam!"", are forced to get back into action and fight the Daughters of Atlas, who they must stop from using a weapon that could destroy the world.",215,6.653,Oh. My. Gods.,130,133437105,2023-03-15,2309,125000000,"['Comedy', 'Action', 'Fantasy']","['New Line Cinema', 'The Safran Company', 'DC Films']"
1160007,Divina Señal,"Checo and Chuma decide to use their criminal skills to do good and help people. Along the way, they learn that friendship and love are more than just clichés.",210,8.1,,100,0,2023-08-04,38,0,['Comedy'],[]
436270,Black Adam,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",209,7.022,Power born from rage.,124,393252111,2022-10-19,5382,200000000,"['Action', 'Adventure', 'Science Fiction']","['New Line Cinema', 'Flynn Picture Company', 'DC Films', 'Seven Bucks Productions']"
890771,The Black Demon,"Oilman Paul Sturges' idyllic family vacation turns into a nightmare when they encounter a ferocious megalodon shark that will stop at nothing to protect its territory. Stranded and under constant attack, Paul and his family must somehow find a way to get his family back to shore alive before it strikes again in this epic battle between humans and nature.",191,6.344,Nature bites back.,101,0,2023-04-26,454,0,"['Horror', 'Thriller']","['Mucho Mas Media', 'Silk Mass', 'The Avenue Entertainment', 'Highland Film Group']"
664767,Mortal Kombat Legends: Scorpion's Revenge,"After the vicious slaughter of his family by stone-cold mercenary Sub-Zero, Hanzo Hasashi is exiled to the torturous Netherrealm. There, in exchange for his servitude to the sinister Quan Chi, he’s given a chance to avenge his family – and is resurrected as Scorpion, a lost soul bent on revenge. Back on Earthrealm, Lord Raiden gathers a team of elite warriors – Shaolin monk Liu Kang, Special Forces officer Sonya Blade and action star Johnny Cage – an unlikely band of heroes with one chance to save humanity. To do this, they must defeat Shang Tsung’s horde of Outworld gladiators and reign over the Mortal Kombat tournament.",209,8.153,Extreme violence. Bad language. And a bloody good time.,80,0,2020-04-12,1274,0,"['Animation', 'Action', 'Fantasy']",['Warner Bros. Animation']
948163,Timescape,Two kids accidentally travel back in time to the dinosaur age and must find a way to repair their ship and get back home.,201,7.8,"If they don't return, they are history",81,0,2022-08-19,12,0,"['Science Fiction', 'Family', 'Adventure']","['Fullum Films Studios', 'MeniThings Productions', 'Empress Road Pictures']"
1070802,Confidential Informant,"During a crack epidemic two narcotics agents hunting for a cop killer. Hoping for leads, Moran and Thorton pay off a junkie informant. To provide for his wife and son, Moran involves the stool pigeon in a deadly scheme. This causes the partners to come under the scrutiny of a suspicious internal affairs agent.",199,6.423,The action-thriller movie is based on true events,88,0,2023-06-27,84,0,"['Mystery', 'Thriller', 'Action']","['BondIt Media Capital', 'Red Sea Media', 'Buffalo 8 Productions', 'Lionsgate']"
550988,Free Guy,"A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now, in a world where there are no limits, he is determined to be the guy who saves his world his way before it's too late.",213,7.558,Life's too short to be a background character.,115,331526598,2021-08-11,7566,110000000,"['Comedy', 'Adventure', 'Science Fiction']","['Berlanti Productions', '21 Laps Entertainment', 'Maximum Effort', 'Lit Entertainment Group', '20th Century Studios']"
568124,Encanto,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",225,7.632,There's a little magic in all of us...almost all of us.,102,253000000,2021-10-13,8517,50000000,"['Animation', 'Comedy', 'Family', 'Fantasy']","['Walt Disney Animation Studios', 'Walt Disney Pictures']"
986070,The Wrath of Becky,"Two years after she escaped a violent attack on her family, 16-year-old Becky attempts to rebuild her life in the care of an older woman -- a kindred spirit named Elena. However, when a violent group known as the Noble Men break into their home, attack them and take their beloved dog, Becky must return to her old ways to protect herself and her loved ones.",175,6.742,Hell hath no fury like a 16-year-old scorned.,83,0,2023-05-26,124,0,"['Action', 'Horror', 'Thriller']","['Post Film', 'BoulderLight Pictures', 'Media Finance Capital', 'RainMaker Films', 'Yale Productions']"
954388,Quicksand,A married couple on the brink of divorce becomes trapped in quicksand while hiking through a Colombian rainforest. It’s a struggle for survival as they battle the elements of the jungle and must work together in order to escape.,202,7.25,Fear will drag you deeper.,86,0,2023-08-31,4,0,"['Thriller', 'Horror']","['Sangre Films', '222 Pictures', ""Dawn's Light"", 'Elemental Stories']"
934433,Scream VI,"Following the latest Ghostface killings, the four survivors leave Woodsboro behind and start a fresh chapter.",205,7.18,New York. New rules.,123,168961389,2023-03-08,1667,35000000,"['Horror', 'Thriller', 'Mystery']","['Radio Silence', 'Project X Entertainment', 'Spyglass Media Group', 'Paramount']"
536554,M3GAN,"A brilliant toy company roboticist uses artificial intelligence to develop M3GAN, a life-like doll programmed to emotionally bond with her newly orphaned niece. But when the doll's programming works too well, she becomes overprotective of her new friend with terrifying results.",202,7.244,Friendship has evolved.,102,179960167,2022-12-28,3077,12000000,"['Science Fiction', 'Horror']","['Atomic Monster', 'Blumhouse Productions', 'Divide / Conquer', 'Universal Pictures']"
396263,GANTZ:O,"After being brutally murdered in a subway station, a teen boy awakens to find himself resurrected by a strange computer named Gantz, and forced to fight a large force of invading aliens in Osaka.",185,7.335,,95,2238600,2016-10-14,677,0,"['Science Fiction', 'Action', 'Animation']","['Digital Frontier', 'TOHO']"
296271,The Devil Conspiracy,"A powerful biotech company has breakthrough technology allowing them to clone history’s most influential people with just a few fragments of DNA. Behind this company is a cabal of Satanists that steals the shroud of Christ, putting them in possession of Jesus’ DNA. The clone will serve as the ultimate offering to the devil. The Archangel Michael comes to earth and will stop at nothing to end the devil’s conspiracy.",177,6.332,The war of angels has come to earth.,111,0,2023-01-13,256,0,"['Horror', 'Fantasy', 'Science Fiction', 'Thriller']","['Czech Anglo Productions', 'Third Day Production', 'MBM3 Films']"
841755,Mortal Kombat Legends: Battle of the Realms,"The Earthrealm heroes must journey to the Outworld and fight for the survival of their homeland, invaded by the forces of evil warlord Shao Kahn, in the tournament to end all tournaments: the final Mortal Kombat.",187,7.723,,80,0,2021-08-31,383,0,"['Animation', 'Action', 'Fantasy']",['Warner Bros. Animation']
361743,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",193,8.267,Feel the need... The need for speed.,131,0,2022-05-24,7396,170000000,"['Action', 'Drama']","['Skydance', 'Don Simpson/Jerry Bruckheimer Films', 'Paramount']"
